Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.8985E-3,69.600428891,0.743290566,0.165803109,0.674418605,0
8.90877E-3,70.491305952,0.743693292,0.160621762,0.674418605,0
8.92619E-3,71.383924697,0.744374553,0.155440415,0.686046512,0
8.97151E-3,72.281075452,0.746138777,0.150259067,0.697674419,0
9.02916E-3,73.183991901,0.748365662,0.14507772,0.709302326,0
9.03456E-3,74.087447631,0.748572947,0.139896373,0.720930233,0
9.09252E-3,74.996699403,0.750790037,0.134715026,0.73255814,0
9.19001E-3,75.915700711,0.754475397,0.129533679,0.744186047,0
9.28505E-3,76.844205851,0.758015417,0.124352332,0.755813953,0
9.48613E-3,77.792818364,0.765337752,0.119170984,0.755813953,0
9.51186E-3,78.744004552,0.766258848,0.113989637,0.76744186,0
9.59214E-3,79.703218982,0.769108922,0.10880829,0.76744186,0
9.6087E-3,81.623303374,0.76969231,0.098445596,0.790697674,0
9.64135E-3,82.587438048,0.770838435,0.093264249,0.802325581,0
9.6432E-3,84.515892441,0.770903227,0.082901554,0.825581395,0
9.77583E-3,85.493474951,0.775499672,0.077720207,0.837209302,0
9.96874E-3,87.467931841,0.782021467,0.067357513,0.860465116,0
1.00019E-2,88.468117425,0.783121645,0.062176166,0.860465116,0
1.00108E-2,90.469379855,0.783416826,0.051813472,0.88372093,0
1.00526E-2,91.47463931,0.784796722,0.046632124,0.895348837,0
1.00526E-2,92.479898764,0.784796722,0.03626943,0.895348837,0
1.00537E-2,93.485270266,0.784833567,0.03626943,0.918604651,0
1.00569E-2,95.496327488,0.784936858,0.025906736,0.941860465,0
1.01469E-2,96.511013896,0.787874644,0.020725389,0.953488372,0
1.03736E-2,97.548376503,0.795099375,0.015544041,0.965116279,0
1.07568E-2,98.624055564,0.806752377,0.010362694,0.976744186,0
1.37594E-2,100,0.877865079,0.005181347,0.988372093,0
