X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
77.0,77.0,train,0.00801325663922672,65.52055516862504,0.7297649469653125
78.0,78.0,train,0.00801325663922672,65.52055516862504,0.7297649469653125
79.0,79.0,train,0.006689080660938675,36.27918450232008,0.664536458169571
80.0,80.0,train,0.00801325663922672,65.52055516862504,0.7297649469653125
81.0,81.0,train,0.007083153095713798,41.75707414041728,0.6854426998492635
82.0,82.0,train,0.00783282019248175,53.568994113580324,0.721684564831407
83.0,83.0,train,0.007825868275033057,52.78569770852135,0.721368452922498
84.0,84.0,train,0.005715920558160543,24.198719419332882,0.6067608389551276
85.0,85.0,train,0.00801325663922672,65.52055516862504,0.7297649469653125
86.0,86.0,train,0.00510854759789411,17.67264416442348,0.5657613461046624
