Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.0594E-2,82.986938549,0.739834622,0.088888889,0.825581395,0
1.06604E-2,84.052974986,0.742021266,0.083333333,0.837209302,0
1.07452E-2,85.127491962,0.744786915,0.077777778,0.848837209,0
1.07969E-2,86.207179012,0.746458398,0.072222222,0.860465116,0
1.08425E-2,87.291432917,0.747925752,0.066666667,0.860465116,0
1.08701E-2,88.378445806,0.748808109,0.061111111,0.872093023,0
1.11082E-2,89.489262844,0.756293827,0.055555556,0.88372093,0
1.12869E-2,91.72877408,0.761768634,0.044444444,0.906976744,0
1.12869E-2,92.857468277,0.761768634,0.033333333,0.906976744,0
1.13781E-2,93.99528015,0.76451335,0.033333333,0.930232558,0
1.16114E-2,95.156417717,0.771392067,0.027777778,0.941860465,0
1.17442E-2,96.330842629,0.775220277,0.022222222,0.953488372,0
1.19649E-2,97.527336757,0.78143749,0.016666667,0.965116279,0
1.2129E-2,98.74023877,0.785948107,0.011111111,0.976744186,0
1.25976E-2,100,0.798323931,0.005555556,0.988372093,0
