Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.85886E-3,4.072953013,0.219472431,0.658031088,0.011627907,0
1.87354E-3,4.260306669,0.22099784,0.652849741,0.011627907,0
1.95286E-3,4.647299464,0.229191268,0.642487047,0.011627907,0
2.01534E-3,4.848833039,0.235584063,0.637305699,0.011627907,0
2.07323E-3,5.056156512,0.241461045,0.632124352,0.011627907,0
2.24564E-3,5.280720867,0.258694998,0.626943005,0.011627907,0
2.25058E-3,5.505778501,0.259182275,0.621761658,0.011627907,0
2.30843E-3,5.962206526,0.264873822,0.611398964,0.011627907,0
2.33932E-3,6.196138675,0.267894281,0.606217617,0.011627907,0
2.67875E-3,6.464013417,0.300280441,0.601036269,0.023255814,0
2.7294E-3,6.736952983,0.304988605,0.595854922,0.023255814,0
3.27499E-3,7.064451576,0.353740362,0.590673575,0.023255814,0
3.56975E-3,7.421426608,0.378640762,0.585492228,0.023255814,0
3.63118E-3,7.784544344,0.383707799,0.580310881,0.023255814,0
3.75861E-3,8.160405374,0.394088183,0.575129534,0.034883721,0
3.80763E-3,8.541167974,0.398034165,0.569948187,0.046511628,0
4.136E-3,8.954768232,0.423815304,0.564766839,0.046511628,0
4.2035E-3,9.37511863,0.428976502,0.559585492,0.046511628,0
4.27063E-3,9.802181241,0.434062858,0.554404145,0.046511628,0
4.29324E-3,10.231505154,0.435766197,0.549222798,0.046511628,0
4.3868E-3,10.670184913,0.442759226,0.544041451,0.058139535,0
4.47332E-3,11.117517264,0.44914944,0.538860104,0.069767442,0
4.55087E-3,11.572604323,0.454814246,0.533678756,0.069767442,0
4.66077E-3,12.03868166,0.462742989,0.528497409,0.069767442,0
4.66077E-3,12.504758997,0.462742989,0.518134715,0.069767442,0
4.73155E-3,12.977914187,0.467788033,0.518134715,0.093023256,0
5.11983E-3,13.489897372,0.494633289,0.512953368,0.104651163,0
5.12352E-3,14.00224901,0.494881437,0.507772021,0.104651163,0
5.13533E-3,14.515782281,0.495676428,0.502590674,0.104651163,0
5.13691E-3,15.029473027,0.495782281,0.497409326,0.104651163,0
5.18085E-3,15.547557536,0.498726784,0.492227979,0.11627907,0
5.43102E-3,16.0906592,0.51516746,0.487046632,0.127906977,0
5.46652E-3,16.637310728,0.517456244,0.481865285,0.127906977,0
5.58416E-3,17.195726904,0.524964571,0.476683938,0.139534884,0
5.65238E-3,17.760964921,0.529264715,0.471502591,0.139534884,0
5.80048E-3,18.341013302,0.538466902,0.466321244,0.151162791,0
5.80459E-3,18.92147195,0.538719238,0.461139896,0.162790698,0
5.9144E-3,19.512912086,0.545422407,0.455958549,0.174418605,0
6.15418E-3,20.128330374,0.559722211,0.450777202,0.174418605,0
6.24961E-3,20.753291132,0.565287104,0.445595855,0.186046512,0
6.26252E-3,21.379543236,0.566034757,0.440414508,0.186046512,0
